t (sec),x,y,z
33.55000000000023,0.41,-1.18,-0.03
33.60000000000023,0.41,-1.18,-0.01
33.650000000000226,0.38,-1.22,0.03
33.70000000000022,0.38,-1.17,0.01
33.75000000000022,0.36,-1.13,-0.0
33.80000000000022,0.36,-1.08,-0.04
33.850000000000215,0.31,-1.03,-0.03
33.90000000000021,0.29,-1.02,0.0
33.95000000000021,0.31,-0.98,-0.01
34.000000000000206,0.3,-0.92,0.0
34.0500000000002,0.29,-0.92,-0.02
34.1000000000002,0.29,-0.91,-0.01
34.1500000000002,0.27,-0.82,-0.08
34.200000000000195,0.25,-0.83,-0.01
34.25000000000019,0.34,-0.78,-0.05
34.30000000000019,0.36,-0.86,-0.0
34.350000000000186,0.35,-0.89,-0.04
34.40000000000018,0.34,-0.95,-0.0
34.45000000000018,0.4,-0.96,-0.01
34.50000000000018,0.41,-0.96,-0.0
34.550000000000175,0.44,-0.96,0.03
34.60000000000017,0.39,-0.88,0.05
34.65000000000017,0.29,-0.88,0.12
34.700000000000166,0.36,-0.92,0.04
34.75000000000016,0.3,-0.94,0.07
34.80000000000016,0.28,-0.9,0.04
34.85000000000016,0.31,-0.94,0.05
34.900000000000155,0.32,-0.96,-0.17
34.95000000000015,0.4,-1.0,-0.21
35.00000000000015,0.28,-1.03,-0.12
35.050000000000146,0.32,-1.05,-0.06
35.10000000000014,0.33,-1.12,-0.07
35.15000000000014,0.36,-1.12,-0.01
35.20000000000014,0.36,-1.1,-0.06
35.250000000000135,0.38,-1.06,-0.05
35.30000000000013,0.48,-1.06,-0.05
35.35000000000013,0.47,-1.07,-0.08
35.40000000000013,0.46,-1.07,-0.14
35.450000000000124,0.45,-1.1,-0.16
35.50000000000012,0.47,-1.12,-0.15
35.55000000000012,0.45,-1.17,-0.08
35.600000000000115,0.44,-1.17,-0.11
35.65000000000011,0.42,-1.15,-0.11
35.70000000000011,0.44,-1.15,-0.13
35.75000000000011,0.44,-1.2,-0.08
35.800000000000104,0.4,-1.23,0.01
35.8500000000001,0.4,-1.19,0.02
35.9000000000001,0.4,-1.13,0.04
35.950000000000095,0.4,-1.1,0.05
36.00000000000009,0.41,-1.05,-0.02
36.05000000000009,0.36,-0.97,-0.04
36.10000000000009,0.33,-0.99,-0.04
36.150000000000084,0.26,-0.91,-0.07
36.20000000000008,0.29,-0.86,-0.12
36.25000000000008,0.24,-0.88,-0.02
36.300000000000075,0.29,-0.86,-0.06
36.35000000000007,0.34,-0.8,-0.12
36.40000000000007,0.41,-0.72,-0.11
36.45000000000007,0.32,-0.77,-0.09
36.500000000000064,0.27,-0.82,-0.1
36.55000000000006,0.31,-0.84,-0.12
36.60000000000006,0.35,-0.88,-0.15
36.650000000000055,0.42,-0.87,-0.16
36.70000000000005,0.42,-0.84,-0.19
36.75000000000005,0.36,-0.84,-0.07
36.80000000000005,0.38,-0.88,-0.15
36.850000000000044,0.39,-0.88,0.0
36.90000000000004,0.28,-0.87,-0.12
36.95000000000004,0.22,-0.93,0.05
37.000000000000036,0.22,-0.95,-0.04
37.05000000000003,0.26,-0.99,-0.13
37.10000000000003,0.21,-1.05,-0.04
37.15000000000003,0.35,-1.07,-0.15
37.200000000000024,0.35,-1.14,-0.07
37.25000000000002,0.43,-1.13,-0.05
37.30000000000002,0.38,-1.14,-0.03
37.350000000000016,0.4,-1.13,-0.09
37.40000000000001,0.34,-1.15,-0.04
37.45000000000001,0.31,-1.12,-0.07
37.50000000000001,0.31,-1.12,-0.1
37.550000000000004,0.32,-1.13,-0.1
37.6,0.34,-1.13,-0.1
37.65,0.37,-1.12,-0.08
37.699999999999996,0.37,-1.12,-0.08
37.74999999999999,0.37,-1.12,-0.1
37.79999999999999,0.34,-1.12,-0.08
37.84999999999999,0.33,-1.15,-0.06
37.899999999999984,0.31,-1.16,-0.02
37.94999999999998,0.31,-1.13,-0.02
37.99999999999998,0.26,-1.14,0.04
38.049999999999976,0.27,-1.11,0.05
38.09999999999997,0.23,-1.09,0.05
38.14999999999997,0.26,-1.03,-0.01
38.19999999999997,0.29,-1.03,-0.03
38.249999999999964,0.27,-1.0,-0.03
38.29999999999996,0.23,-1.0,0.02
38.34999999999996,0.18,-0.96,0.04
38.399999999999956,0.18,-0.92,-0.0
38.44999999999995,0.27,-0.89,-0.07
38.49999999999995,0.3,-0.92,-0.07
38.54999999999995,0.39,-0.83,-0.07
38.599999999999945,0.45,-0.8,-0.12
38.64999999999994,0.34,-0.87,-0.03
38.69999999999994,0.32,-0.88,-0.09
38.749999999999936,0.31,-0.89,-0.07
38.79999999999993,0.32,-0.92,-0.05
38.84999999999993,0.36,-0.93,-0.09
38.89999999999993,0.41,-0.92,-0.07
38.949999999999925,0.41,-0.89,-0.08
38.99999999999992,0.41,-0.88,-0.06
39.04999999999992,0.32,-0.87,-0.06
39.099999999999916,0.36,-0.91,-0.04
39.14999999999991,0.32,-0.92,-0.01
39.19999999999991,0.35,-0.93,0.0
39.24999999999991,0.23,-1.01,0.01
39.299999999999905,0.25,-1.02,-0.02
39.3499999999999,0.22,-1.06,-0.09
39.3999999999999,0.3,-1.01,-0.11
39.449999999999896,0.32,-1.05,-0.05
39.49999999999989,0.34,-1.08,-0.05
39.54999999999989,0.35,-1.09,-0.08
39.59999999999989,0.4,-1.08,-0.1
39.649999999999885,0.46,-1.08,-0.14
39.69999999999988,0.46,-1.08,-0.1
39.74999999999988,0.46,-1.11,-0.13
39.799999999999876,0.46,-1.12,-0.16
39.84999999999987,0.44,-1.11,-0.18
39.89999999999987,0.39,-1.1,-0.16
39.94999999999987,0.36,-1.09,-0.14
39.999999999999865,0.38,-1.1,-0.11
40.04999999999986,0.39,-1.1,-0.11
40.09999999999986,0.39,-1.14,-0.1
40.14999999999986,0.39,-1.15,-0.06
40.199999999999854,0.39,-1.12,-0.05
40.24999999999985,0.37,-1.1,-0.04
40.29999999999985,0.35,-1.07,-0.0
40.349999999999845,0.36,-1.03,-0.03
40.39999999999984,0.36,-1.02,0.01
40.44999999999984,0.35,-1.01,-0.01
40.49999999999984,0.34,-1.04,-0.03
40.549999999999834,0.33,-1.02,-0.07
40.59999999999983,0.37,-0.97,-0.1
40.64999999999983,0.34,-0.99,-0.08
40.699999999999825,0.37,-0.95,-0.09
40.74999999999982,0.31,-1.0,-0.03
40.79999999999982,0.4,-0.91,-0.05
40.84999999999982,0.36,-0.87,-0.05
40.899999999999814,0.37,-0.87,-0.02
40.94999999999981,0.35,-0.88,-0.01
40.99999999999981,0.39,-0.87,-0.05
41.049999999999805,0.4,-0.9,-0.06
41.0999999999998,0.43,-0.88,-0.11
41.1499999999998,0.4,-0.88,-0.17
41.1999999999998,0.39,-0.91,-0.15
41.249999999999794,0.4,-0.93,-0.14
41.29999999999979,0.4,-0.91,-0.11
41.34999999999979,0.38,-0.91,-0.07
41.399999999999785,0.38,-0.9,-0.08
41.44999999999978,0.4,-0.92,-0.02
41.49999999999978,0.38,-0.93,-0.11
41.54999999999978,0.37,-0.94,-0.01
41.599999999999774,0.4,-0.88,-0.13
41.64999999999977,0.34,-0.91,0.07
41.69999999999977,0.34,-0.9,-0.12
41.749999999999766,0.38,-1.06,0.02
41.79999999999976,0.34,-1.05,0.02
41.84999999999976,0.44,-1.05,-0.01
41.89999999999976,0.35,-1.05,0.03
41.949999999999754,0.41,-1.0,-0.11
41.99999999999975,0.46,-1.02,-0.14
42.04999999999975,0.45,-1.05,-0.11
42.099999999999746,0.47,-1.06,-0.04
42.14999999999974,0.48,-1.07,-0.12
42.19999999999974,0.47,-1.03,-0.1
42.24999999999974,0.47,-1.04,-0.13
42.299999999999734,0.42,-1.05,-0.07
42.34999999999973,0.39,-1.05,-0.09
42.39999999999973,0.42,-1.1,-0.11
42.449999999999726,0.45,-1.11,-0.08
42.49999999999972,0.47,-1.12,-0.13
42.54999999999972,0.44,-1.1,-0.14
42.59999999999972,0.44,-1.11,-0.14
42.649999999999714,0.43,-1.09,-0.1
42.69999999999971,0.41,-1.07,-0.06
42.74999999999971,0.41,-1.09,-0.01
42.799999999999706,0.37,-1.08,0.01
42.8499999999997,0.34,-1.08,0.02
42.8999999999997,0.32,-1.07,0.03
42.9499999999997,0.35,-1.05,0.01
42.999999999999694,0.37,-1.03,0.02
43.04999999999969,0.37,-1.01,0.01
43.09999999999969,0.34,-0.99,0.0
43.149999999999686,0.32,-0.98,0.02
43.19999999999968,0.31,-0.96,-0.01
43.24999999999968,0.28,-0.93,-0.02
43.29999999999968,0.29,-0.91,-0.02
43.349999999999675,0.32,-0.89,-0.02
43.39999999999967,0.38,-0.85,-0.07
43.44999999999967,0.45,-0.84,-0.06
43.499999999999666,0.44,-0.83,-0.06
43.54999999999966,0.38,-0.88,-0.07
43.59999999999966,0.36,-0.89,-0.07
43.64999999999966,0.4,-0.93,-0.09
43.699999999999655,0.44,-0.92,-0.04
43.74999999999965,0.41,-0.91,-0.04
43.79999999999965,0.43,-0.87,-0.05
43.849999999999646,0.35,-0.86,0.05
43.89999999999964,0.34,-0.9,0.01
43.94999999999964,0.29,-0.94,-0.03
43.99999999999964,0.32,-0.97,0.05
44.049999999999635,0.3,-0.99,-0.05
44.09999999999963,0.39,-1.01,-0.04
44.14999999999963,0.37,-0.99,-0.07
44.199999999999626,0.42,-1.05,-0.01
44.24999999999962,0.39,-1.04,-0.02
44.29999999999962,0.43,-1.05,0.01
44.34999999999962,0.47,-1.04,-0.06
44.399999999999615,0.43,-1.06,-0.03
44.44999999999961,0.48,-1.04,-0.09
44.49999999999961,0.47,-1.02,-0.09
44.549999999999606,0.45,-1.02,-0.1
44.5999999999996,0.46,-1.04,-0.07
44.6499999999996,0.44,-1.05,-0.05
44.6999999999996,0.42,-1.07,-0.02
44.749999999999595,0.42,-1.08,-0.02
44.79999999999959,0.43,-1.09,-0.05
44.84999999999959,0.46,-1.11,-0.05
44.89999999999959,0.47,-1.09,-0.04
44.949999999999584,0.46,-1.07,-0.07
44.99999999999958,0.47,-1.07,-0.03
45.04999999999958,0.47,-1.06,-0.02
45.099999999999575,0.45,-1.08,-0.01
45.14999999999957,0.43,-1.09,0.01
45.19999999999957,0.38,-1.11,0.06
45.24999999999957,0.39,-1.09,0.03
45.299999999999564,0.39,-1.08,0.04
45.34999999999956,0.4,-1.04,-0.01
45.39999999999956,0.4,-1.03,-0.0
45.449999999999555,0.41,-1.06,0.01
45.49999999999955,0.4,-1.01,-0.04
45.54999999999955,0.39,-1.0,-0.06
45.59999999999955,0.38,-1.0,-0.04
45.649999999999544,0.37,-0.97,-0.05
45.69999999999954,0.38,-0.91,-0.15
45.74999999999954,0.41,-0.88,-0.15
45.799999999999535,0.46,-0.86,-0.11
45.84999999999953,0.45,-0.84,-0.07
45.89999999999953,0.49,-0.81,-0.12
45.94999999999953,0.45,-0.84,-0.05
45.999999999999524,0.48,-0.84,-0.07
46.04999999999952,0.47,-0.88,0.01
46.09999999999952,0.52,-0.87,-0.06
46.149999999999515,0.5,-0.85,-0.09
46.19999999999951,0.53,-0.83,-0.12
46.24999999999951,0.49,-0.81,-0.15
46.29999999999951,0.47,-0.78,-0.08
46.349999999999504,0.41,-0.8,-0.08
46.3999999999995,0.37,-0.92,-0.01
46.4499999999995,0.31,-0.86,-0.05
46.499999999999496,0.28,-0.88,-0.04
46.54999999999949,0.29,-0.91,-0.05
46.59999999999949,0.39,-0.96,-0.17
46.64999999999949,0.52,-1.03,-0.12
46.699999999999484,0.56,-1.06,-0.01
46.74999999999948,0.55,-1.06,0.01
46.79999999999948,0.5,-1.04,0.04
46.849999999999476,0.58,-1.03,-0.04
46.89999999999947,0.61,-1.04,-0.02
46.94999999999947,0.55,-1.07,-0.02
46.99999999999947,0.56,-1.07,-0.09
47.049999999999464,0.52,-1.06,-0.08
47.09999999999946,0.49,-1.05,-0.07
47.14999999999946,0.47,-1.05,-0.09
47.199999999999456,0.46,-1.07,-0.07
47.24999999999945,0.48,-1.07,-0.06
47.29999999999945,0.51,-1.09,-0.07
47.34999999999945,0.53,-1.12,-0.08
47.399999999999444,0.5,-1.16,-0.05
47.44999999999944,0.45,-1.14,-0.01
47.49999999999944,0.4,-1.1,0.01
47.549999999999436,0.41,-1.11,0.05
47.59999999999943,0.39,-1.08,0.04
47.64999999999943,0.38,-1.08,0.01
47.69999999999943,0.35,-1.12,-0.04
47.749999999999424,0.28,-1.06,0.07
47.79999999999942,0.32,-0.95,0.08
47.84999999999942,0.32,-0.88,0.04
47.899999999999416,0.28,-0.93,0.07
47.94999999999941,0.24,-0.95,0.1
47.99999999999941,0.4,-0.82,0.04
48.04999999999941,0.57,-0.68,-0.05
48.099999999999405,0.62,-0.71,-0.07
48.1499999999994,0.55,-0.74,-0.12
48.1999999999994,0.44,-0.83,-0.11
48.249999999999396,0.41,-0.88,-0.1
48.29999999999939,0.46,-0.86,-0.15
48.34999999999939,0.49,-0.86,-0.16
48.39999999999939,0.46,-0.88,-0.1
48.449999999999385,0.46,-0.85,-0.13
48.49999999999938,0.47,-0.82,-0.07
48.54999999999938,0.47,-0.82,-0.04
48.599999999999376,0.48,-0.84,-0.0
48.64999999999937,0.5,-0.86,-0.05
48.69999999999937,0.46,-0.9,0.08
48.74999999999937,0.4,-0.87,-0.1
48.799999999999365,0.43,-0.91,0.01
48.84999999999936,0.45,-0.87,-0.08
48.89999999999936,0.52,-0.92,-0.04
48.949999999999356,0.43,-0.94,-0.07
48.99999999999935,0.46,-1.08,-0.01
49.04999999999935,0.47,-1.0,0.05
49.09999999999935,0.56,-0.99,0.0
49.149999999999345,0.59,-1.03,0.03
49.19999999999934,0.58,-1.11,0.01
49.24999999999934,0.48,-1.1,0.02
49.299999999999336,0.44,-1.08,0.03
49.34999999999933,0.4,-1.12,0.03
49.39999999999933,0.4,-1.1,0.04
49.44999999999933,0.44,-1.15,0.06
49.499999999999325,0.47,-1.14,0.08
49.54999999999932,0.48,-1.05,0.02
49.59999999999932,0.45,-1.04,0.01
49.64999999999932,0.47,-1.04,0.02
49.699999999999314,0.46,-1.09,0.05
49.74999999999931,0.46,-1.1,0.06
49.79999999999931,0.44,-1.12,0.09
49.849999999999305,0.38,-1.12,0.09
49.8999999999993,0.35,-1.12,0.09
49.9499999999993,0.36,-1.11,0.1
49.9999999999993,0.37,-1.12,0.07
50.049999999999294,0.39,-1.04,0.05
