6.399999999999985,-0.24,-0.3,-1.04
6.449999999999985,-0.26,-0.18,-0.98
6.499999999999985,-0.3,-0.07,-0.99
6.549999999999985,-0.3,0.06,-0.93
6.5999999999999845,-0.28,0.18,-0.9
6.649999999999984,-0.27,0.25,-0.64
6.699999999999984,-0.22,0.38,-0.51
6.749999999999984,-0.14,0.46,-0.28
6.799999999999984,-0.17,0.52,-0.21
6.849999999999984,-0.15,0.58,-0.02
6.8999999999999835,-0.16,0.58,0.16
6.949999999999983,-0.1,0.64,0.23
6.999999999999983,-0.11,0.66,0.27
7.049999999999983,-0.1,0.7,0.21
7.099999999999983,-0.1,0.7,0.16
7.149999999999983,-0.14,0.68,0.09
7.199999999999982,-0.16,0.65,0.02
7.249999999999982,-0.16,0.65,-0.17
7.299999999999982,-0.15,0.65,-0.31
7.349999999999982,-0.09,0.67,-0.47
7.399999999999982,-0.07,0.65,-0.56
7.4499999999999815,-0.05,0.6,-0.67
7.499999999999981,-0.03,0.56,-0.8
7.549999999999981,-0.07,0.47,-0.78
7.599999999999981,-0.01,0.4,-1.01
7.649999999999981,-0.02,0.32,-0.9
7.699999999999981,-0.15,0.18,-0.99
7.7499999999999805,-0.08,0.12,-0.95
7.79999999999998,-0.19,0.02,-1.05
7.84999999999998,-0.15,0.0,-1.05
7.89999999999998,-0.19,-0.11,-0.95
7.94999999999998,-0.2,-0.15,-1.02
7.99999999999998,-0.2,-0.22,-0.99
8.04999999999998,-0.21,-0.29,-0.94
8.09999999999998,-0.17,-0.35,-0.93
8.14999999999998,-0.17,-0.42,-0.9
8.199999999999982,-0.16,-0.46,-0.92
8.249999999999982,-0.16,-0.49,-0.9
8.299999999999983,-0.19,-0.52,-0.94
8.349999999999984,-0.2,-0.52,-0.94
8.399999999999984,-0.2,-0.52,-0.97
8.449999999999985,-0.19,-0.47,-1.07
8.499999999999986,-0.18,-0.46,-1.11
8.549999999999986,-0.17,-0.43,-1.15
8.599999999999987,-0.1,-0.37,-1.11
8.649999999999988,-0.03,-0.32,-1.12
8.699999999999989,-0.02,-0.23,-1.04
8.74999999999999,-0.02,-0.15,-1.08
8.79999999999999,0.06,-0.06,-1.08
8.84999999999999,0.19,0.07,-1.08
8.899999999999991,0.21,0.16,-1.01
8.949999999999992,0.21,0.24,-0.91
8.999999999999993,0.24,0.34,-0.87
9.049999999999994,0.25,0.46,-0.78
9.099999999999994,0.25,0.53,-0.7
9.149999999999995,0.23,0.58,-0.59
9.199999999999996,0.19,0.63,-0.45
9.249999999999996,0.1,0.61,-0.17
9.299999999999997,0.08,0.62,0.03
9.349999999999998,0.06,0.64,0.19
9.399999999999999,0.01,0.65,0.35
9.45,-0.03,0.68,0.44
9.5,0.01,0.72,0.42
9.55,0.05,0.78,0.36
9.600000000000001,0.1,0.85,0.28
9.650000000000002,0.11,0.89,0.17
9.700000000000003,0.09,0.88,0.19
9.750000000000004,0.1,0.87,0.14
9.800000000000004,0.09,0.85,0.16
9.850000000000005,0.12,0.84,0.04
9.900000000000006,0.09,0.81,-0.05
9.950000000000006,0.08,0.77,-0.1
10.000000000000007,0.05,0.77,-0.2
10.050000000000008,0.03,0.74,-0.25
10.100000000000009,0.0,0.68,-0.3
10.15000000000001,0.04,0.58,-0.52
10.20000000000001,0.05,0.56,-0.61
10.25000000000001,0.23,0.61,-0.81
10.300000000000011,0.12,0.45,-0.81
10.350000000000012,0.25,0.48,-0.84
10.400000000000013,0.18,0.4,-0.97
10.450000000000014,0.16,0.34,-0.89
10.500000000000014,0.07,0.27,-1.01
10.550000000000015,0.01,0.19,-0.9
10.600000000000016,0.01,0.15,-1.08
10.650000000000016,-0.01,0.1,-1.02
10.700000000000017,-0.08,0.01,-0.9
10.750000000000018,-0.11,-0.03,-1.01
10.800000000000018,-0.2,-0.13,-0.95
10.85000000000002,-0.19,-0.16,-1.01
10.90000000000002,-0.2,-0.19,-1.02
10.95000000000002,-0.2,-0.2,-1.01
11.000000000000021,-0.22,-0.21,-1.07
11.050000000000022,-0.22,-0.21,-1.08
11.100000000000023,-0.21,-0.21,-1.05
11.150000000000023,-0.21,-0.19,-1.03
11.200000000000024,-0.18,-0.18,-1.08
11.250000000000025,-0.15,-0.14,-1.06
11.300000000000026,-0.09,-0.08,-1.05
11.350000000000026,-0.09,-0.03,-1.02
11.400000000000027,-0.1,0.03,-1.1
11.450000000000028,-0.08,0.1,-1.06
11.500000000000028,-0.05,0.19,-1.01
11.55000000000003,-0.03,0.26,-0.96
11.60000000000003,-0.01,0.37,-0.94
11.65000000000003,-0.03,0.45,-0.88
11.700000000000031,-0.01,0.55,-0.84
11.750000000000032,-0.03,0.63,-0.74
11.800000000000033,-0.06,0.71,-0.63
11.850000000000033,-0.09,0.7,-0.48
11.900000000000034,-0.04,0.7,-0.32
11.950000000000035,-0.05,0.68,-0.19
12.000000000000036,-0.1,0.67,-0.04
12.050000000000036,-0.12,0.73,-0.06
12.100000000000037,-0.14,0.69,0.15
12.150000000000038,-0.14,0.6,0.34
12.200000000000038,-0.13,0.59,0.47
12.250000000000039,-0.13,0.61,0.53
12.30000000000004,-0.12,0.65,0.5
12.35000000000004,-0.1,0.71,0.37
12.400000000000041,-0.15,0.72,0.29
12.450000000000042,-0.13,0.77,0.16
12.500000000000043,-0.14,0.78,0.08
12.550000000000043,-0.12,0.79,-0.07
12.600000000000044,-0.14,0.79,-0.19
12.650000000000045,-0.15,0.75,-0.24
12.700000000000045,-0.01,0.74,-0.38
12.750000000000046,-0.07,0.66,-0.5
12.800000000000047,-0.11,0.55,-0.5
12.850000000000048,-0.11,0.5,-0.7
12.900000000000048,-0.16,0.41,-0.72
12.950000000000049,-0.12,0.35,-0.93
13.00000000000005,-0.16,0.22,-0.96
13.05000000000005,-0.12,0.18,-1.02
13.100000000000051,-0.17,0.09,-1.09
13.150000000000052,-0.18,0.02,-1.04
13.200000000000053,-0.24,-0.06,-0.98
13.250000000000053,-0.24,-0.13,-0.91
13.300000000000054,-0.33,-0.28,-0.85
13.350000000000055,-0.4,-0.35,-0.87
13.400000000000055,-0.45,-0.41,-0.89
13.450000000000056,-0.46,-0.43,-0.86
13.500000000000057,-0.46,-0.44,-0.84
13.550000000000058,-0.47,-0.48,-0.81
13.600000000000058,-0.46,-0.49,-0.81
13.650000000000059,-0.45,-0.5,-0.82
13.70000000000006,-0.46,-0.49,-0.86
13.75000000000006,-0.47,-0.47,-0.88
13.800000000000061,-0.46,-0.46,-0.92
13.850000000000062,-0.42,-0.42,-0.96
13.900000000000063,-0.4,-0.38,-0.99
13.950000000000063,-0.35,-0.31,-1.0
14.000000000000064,-0.31,-0.22,-1.08
14.050000000000065,-0.27,-0.13,-1.09
14.100000000000065,-0.25,-0.01,-1.14
14.150000000000066,-0.26,0.09,-1.1
14.200000000000067,-0.28,0.22,-1.11
14.250000000000068,-0.23,0.34,-1.01
14.300000000000068,-0.2,0.39,-0.87
14.350000000000069,-0.19,0.4,-0.59
14.40000000000007,-0.23,0.41,-0.44
14.45000000000007,-0.18,0.49,-0.18
14.500000000000071,-0.15,0.46,-0.03
14.550000000000072,-0.24,0.44,0.18
14.600000000000072,-0.15,0.45,0.45
14.650000000000073,-0.14,0.49,0.58
14.700000000000074,-0.13,0.57,0.54
14.750000000000075,-0.18,0.64,0.4
14.800000000000075,-0.25,0.68,0.32
14.850000000000076,-0.28,0.65,0.23
14.900000000000077,-0.3,0.63,0.15
14.950000000000077,-0.27,0.62,-0.01
15.000000000000078,-0.28,0.6,-0.1
15.050000000000079,-0.26,0.56,-0.27
15.10000000000008,-0.24,0.48,-0.51
15.15000000000008,-0.25,0.41,-0.62
15.200000000000081,-0.25,0.36,-0.74
15.250000000000082,-0.14,0.34,-0.92
15.300000000000082,-0.25,0.15,-0.92
15.350000000000083,-0.12,0.13,-1.03
15.400000000000084,-0.29,-0.07,-1.01
15.450000000000085,-0.18,-0.07,-1.16
15.500000000000085,-0.25,-0.2,-1.08
15.550000000000086,-0.21,-0.24,-1.06
15.600000000000087,-0.2,-0.29,-0.99
15.650000000000087,-0.18,-0.33,-1.05
15.700000000000088,-0.15,-0.34,-1.02
15.750000000000089,-0.16,-0.42,-0.95
15.80000000000009,-0.17,-0.49,-0.91
15.85000000000009,-0.17,-0.54,-0.92
15.900000000000091,-0.16,-0.57,-0.91
15.950000000000092,-0.19,-0.6,-0.89
16.000000000000092,-0.19,-0.61,-0.87
16.050000000000093,-0.16,-0.59,-0.87
16.100000000000094,-0.16,-0.58,-0.88
16.150000000000095,-0.18,-0.57,-0.91
16.200000000000095,-0.21,-0.55,-0.98
16.250000000000096,-0.18,-0.5,-1.02
16.300000000000097,-0.14,-0.43,-1.17
16.350000000000097,-0.15,-0.36,-1.13
16.400000000000098,-0.09,-0.23,-1.17
16.4500000000001,-0.1,-0.1,-1.15
16.5000000000001,-0.13,0.04,-1.15
16.5500000000001,-0.18,0.14,-1.15
16.6000000000001,-0.2,0.26,-1.07
16.6500000000001,-0.24,0.27,-0.88
16.700000000000102,-0.3,0.33,-0.69
16.750000000000103,-0.32,0.31,-0.54
16.800000000000104,-0.25,0.36,-0.24
16.850000000000104,-0.29,0.34,-0.04
16.900000000000105,-0.23,0.36,0.22
16.950000000000106,-0.23,0.31,0.48
17.000000000000107,-0.17,0.37,0.7
17.050000000000107,-0.18,0.44,0.62
17.100000000000108,-0.25,0.41,0.59
17.15000000000011,-0.32,0.43,0.44
17.20000000000011,-0.32,0.42,0.35
17.25000000000011,-0.35,0.48,0.09
17.30000000000011,-0.4,0.52,-0.15
17.35000000000011,-0.44,0.55,-0.33
17.400000000000112,-0.36,0.6,-0.46
17.450000000000113,-0.39,0.52,-0.66
17.500000000000114,-0.17,0.58,-0.62
17.550000000000114,-0.23,0.43,-0.74
17.600000000000115,-0.1,0.37,-0.73
17.650000000000116,-0.17,0.24,-0.92
17.700000000000117,-0.05,0.22,-0.99
17.750000000000117,-0.11,0.04,-1.0
17.800000000000118,-0.07,-0.06,-1.07
17.85000000000012,-0.05,-0.17,-1.15
17.90000000000012,-0.02,-0.22,-1.19
17.95000000000012,-0.07,-0.27,-1.14
18.00000000000012,-0.07,-0.28,-1.14
18.05000000000012,-0.06,-0.34,-1.16
18.100000000000122,-0.07,-0.39,-1.09
18.150000000000123,-0.09,-0.4,-1.07
18.200000000000124,-0.1,-0.39,-1.07
18.250000000000124,-0.11,-0.38,-1.12
18.300000000000125,-0.09,-0.35,-1.17
18.350000000000126,-0.13,-0.28,-1.15
18.400000000000126,-0.11,-0.21,-1.17
18.450000000000127,-0.09,-0.1,-1.15
18.500000000000128,-0.09,-0.02,-1.11
18.55000000000013,-0.07,0.11,-1.1
18.60000000000013,-0.12,0.2,-1.1
18.65000000000013,-0.12,0.29,-0.96
18.70000000000013,-0.13,0.36,-0.81
18.75000000000013,-0.21,0.35,-0.58
18.800000000000132,-0.24,0.4,-0.46
18.850000000000133,-0.34,0.38,-0.31
18.900000000000134,-0.37,0.41,-0.12
18.950000000000134,-0.34,0.35,0.18
19.000000000000135,-0.42,0.34,0.46
19.050000000000136,-0.43,0.34,0.51
19.100000000000136,-0.43,0.39,0.51
19.150000000000137,-0.38,0.43,0.4
19.200000000000138,-0.36,0.41,0.37
19.25000000000014,-0.32,0.44,0.1
19.30000000000014,-0.27,0.51,-0.21
19.35000000000014,-0.28,0.52,-0.36
19.40000000000014,-0.19,0.5,-0.5
19.45000000000014,-0.47,0.21,-0.71
19.500000000000142,-0.23,0.26,-0.9
19.550000000000143,-0.45,0.02,-0.89
19.600000000000144,-0.29,0.07,-0.96
19.650000000000144,-0.49,-0.12,-0.88
19.700000000000145,-0.37,-0.13,-1.09
19.750000000000146,-0.39,-0.2,-0.98
19.800000000000146,-0.41,-0.25,-1.02
19.850000000000147,-0.32,-0.27,-0.97
19.900000000000148,-0.34,-0.35,-0.89
19.95000000000015,-0.32,-0.36,-0.94
20.00000000000015,-0.29,-0.41,-0.95
20.05000000000015,-0.27,-0.4,-0.97
20.10000000000015,-0.25,-0.43,-1.0
20.15000000000015,-0.23,-0.43,-0.96
20.200000000000152,-0.25,-0.43,-1.0
20.250000000000153,-0.27,-0.42,-1.03
20.300000000000153,-0.25,-0.37,-1.08
20.350000000000154,-0.26,-0.34,-1.08
20.400000000000155,-0.23,-0.29,-1.11
20.450000000000156,-0.2,-0.22,-1.12
20.500000000000156,-0.21,-0.16,-1.15
20.550000000000157,-0.19,-0.08,-1.15
20.600000000000158,-0.13,0.0,-1.14
20.65000000000016,-0.11,0.1,-1.06
20.70000000000016,-0.25,0.14,-1.0
20.75000000000016,-0.23,0.28,-0.9
20.80000000000016,-0.25,0.33,-0.69
20.85000000000016,-0.22,0.41,-0.53
20.900000000000162,-0.29,0.45,-0.41
20.950000000000163,-0.34,0.42,-0.2
21.000000000000163,-0.38,0.35,0.1
21.050000000000164,-0.35,0.41,0.32
21.100000000000165,-0.32,0.44,0.41
21.150000000000166,-0.28,0.51,0.51
21.200000000000166,-0.28,0.54,0.5
21.250000000000167,-0.31,0.59,0.34
21.300000000000168,-0.28,0.54,0.39
21.35000000000017,-0.29,0.5,0.25
21.40000000000017,-0.36,0.48,0.03
21.45000000000017,-0.42,0.47,-0.14
21.50000000000017,-0.28,0.52,-0.34
21.55000000000017,-0.34,0.44,-0.48
21.600000000000172,-0.21,0.45,-0.51
21.650000000000173,-0.19,0.3,-0.86
21.700000000000173,-0.17,0.24,-0.9
21.750000000000174,-0.03,0.17,-0.98
21.800000000000175,0.0,0.1,-1.12
21.850000000000176,0.05,0.03,-1.05
21.900000000000176,0.01,-0.07,-1.21
21.950000000000177,0.02,-0.11,-1.25
22.000000000000178,0.05,-0.22,-1.12
22.05000000000018,0.05,-0.29,-1.0
22.10000000000018,0.05,-0.39,-1.02
22.15000000000018,0.01,-0.48,-1.06
22.20000000000018,-0.0,-0.5,-1.09
22.25000000000018,0.01,-0.5,-1.04
22.300000000000182,0.02,-0.51,-0.98
22.350000000000183,0.01,-0.49,-0.92
22.400000000000183,0.02,-0.48,-0.89
22.450000000000184,0.03,-0.48,-0.88
22.500000000000185,0.03,-0.47,-0.89
22.550000000000185,0.05,-0.48,-0.89
22.600000000000186,0.07,-0.46,-0.9
22.650000000000187,0.07,-0.46,-0.9
22.700000000000188,0.09,-0.44,-0.9
22.75000000000019,0.08,-0.44,-0.89
22.80000000000019,0.08,-0.43,-0.89
22.85000000000019,0.07,-0.43,-0.89
22.90000000000019,0.07,-0.42,-0.9
22.95000000000019,0.06,-0.42,-0.91
23.000000000000192,0.05,-0.42,-0.92
23.050000000000193,0.05,-0.42,-0.92
23.100000000000193,0.06,-0.41,-0.92
23.150000000000194,0.06,-0.4,-0.92
23.200000000000195,0.07,-0.39,-0.92
23.250000000000195,0.07,-0.41,-0.93
23.300000000000196,0.07,-0.39,-0.92
23.350000000000197,0.07,-0.38,-0.91
23.400000000000198,0.07,-0.38,-0.91
23.4500000000002,0.07,-0.37,-0.91
23.5000000000002,0.07,-0.38,-0.91
23.5500000000002,0.08,-0.37,-0.91
23.6000000000002,0.07,-0.37,-0.92
23.6500000000002,0.07,-0.37,-0.93
23.700000000000202,0.08,-0.37,-0.93
23.750000000000203,0.07,-0.36,-0.93
23.800000000000203,0.07,-0.37,-0.93
23.850000000000204,0.06,-0.37,-0.93
23.900000000000205,0.07,-0.36,-0.92
23.950000000000205,0.06,-0.36,-0.93
24.000000000000206,0.07,-0.36,-0.93
24.050000000000207,0.06,-0.36,-0.93
24.100000000000207,0.07,-0.35,-0.93
24.150000000000208,0.07,-0.35,-0.93
24.20000000000021,0.07,-0.35,-0.93
24.25000000000021,0.07,-0.35,-0.92
24.30000000000021,0.07,-0.36,-0.92
24.35000000000021,0.07,-0.35,-0.92
24.40000000000021,0.07,-0.36,-0.93
24.450000000000212,0.07,-0.35,-0.93
24.500000000000213,0.06,-0.35,-0.93
24.550000000000214,0.06,-0.35,-0.93
24.600000000000215,0.07,-0.35,-0.93
24.650000000000215,0.07,-0.34,-0.93
24.700000000000216,0.07,-0.35,-0.93
24.750000000000217,0.06,-0.35,-0.93
24.800000000000217,0.06,-0.34,-0.93
24.850000000000218,0.07,-0.34,-0.93
24.90000000000022,0.07,-0.34,-0.93
24.95000000000022,0.07,-0.34,-0.93
25.00000000000022,0.06,-0.34,-0.93
